           1   1.0731668969846848     
           2   1.6580142348758313     
           3   1.2867950903942247     
           4  0.54911485011260541     
           5  0.69837477532800807     
           6   1.1181420435114127     
           7   1.0910167358410758     
           8  0.96279932718185268     
           9  0.98142561893276192     
          10   1.0174395272447216     
          11   1.0141121067809793     
          12   1.0042722773927077     
          13   1.0007372982026848     
          14   1.0000911288187377     
          15   1.0000052598893234     
          16  0.99999888302918438     
          17  0.99999999999999989     
          18   1.0000002424510539     
          19   1.0000001464756640     
          20   1.0000114134372378     
          21   1.0002180800134464     
          22   1.0020613112052399     
          23   1.0098850114045259     
          24   1.0127019683147958     
          25  0.92244973421728826     
          26  0.70118767334217746     
          27  0.83336425551902937     
          28   1.6427492733017093     
          29   1.8155573619087808     
          30  0.99921601017551998     
          31 -0.63316182714567248     
          32  -1.3828768476224262     
          33  0.81753225172262445     
          34   1.8348002333812647     
          35   1.8656249165167869     
          36  0.90119143727408391     
          37  0.21503893746677719     
          38  0.15554648678742672     
          39  0.33583317212660879     
          40  0.46644756542942301     
          41  0.51563237027588982     
          42  0.52778141547718549     
          43  0.52991399749516843     
          44  0.53019409877278112     
          45  0.53022337809018072     
          46  0.53022595402987727     
          47  0.53022614437957449     
          48  0.53022616388734745     
          49  0.53022616481316176     
          50  0.53022613600091684     
          51  0.53022609688669586     
          52  0.53022615667517359     
          53  0.53022740844610927     
          54  0.53024677154268951     
          55  0.53048860968380740     
          56  0.53269325088446806     
          57  0.54668750783049769     
          58  0.60641605417686495     
          59  0.76302147296198886     
          60  0.93721476253147129     
          61  0.68067518157364748     
          62 -0.40538487317811001     
          63  -1.3388213234076252     
          64 -0.21445267711416424     
          65   2.3202940034577990     
          66   1.8152157940432623     
          67  0.83537556410701441     
          68 -0.48242004140318312     
          69 -0.91930875992314320     
          70 -0.54117833605312504     
          71  -7.0308663227121981E-002
          72  0.12020501114730184     
          73  0.10679365341273570     
          74   5.0391603672040833E-002
          75   1.6373166693059341E-002
          76   3.9620586686730684E-003
          77   7.4018270781404374E-004
          78   1.0763997105917657E-004
          79   1.2853965603124650E-005
          80   3.1527647585975906E-006
          81   2.4918842239677697E-006
          82   2.1209977028866868E-006
          83   1.9342498527541156E-006
          84   2.0043065030347999E-006
          85   2.3489916389303431E-006
          86   2.9761349902798129E-006
          87   2.6742983717620515E-006
          88  -2.9326458420626429E-006
          89  -1.6530882884514340E-005
          90  -1.7649525998269510E-005
          91   3.5540366777058861E-005
          92   7.3086860552265689E-005
          93  -2.8941258761971668E-004
          94  -1.6647741642292705E-003
          95  -4.5708942364218819E-003
          96  -9.0740861156151428E-003
          97  -1.2685906542586016E-002
          98  -7.0344495199203220E-003
          99   1.6205289995865641E-002
         100   4.6203332705428930E-002
