           1   1.0862802369051767     
           2   1.6393883261831554     
           3   1.3403959471883842     
           4  0.60733327118047475     
           5  0.63224098897833536     
           6   1.0578451554216173     
           7   1.1098243901220850     
           8  0.98317811603791017     
           9  0.97672188409023086     
          10   1.0145096698290184     
          11   1.0172594360525287     
          12   1.0066058445630091     
          13   1.0013829203893083     
          14   1.0001970765453236     
          15   1.0000194979442953     
          16  0.99999987311893934     
          17   1.0000000000000000     
          18   1.0000005967250387     
          19   1.0000028415677240     
          20   1.0000411855200042     
          21   1.0004690226267088     
          22   1.0032889101937705     
          23   1.0116022948662897     
          24   1.0030312565017292     
          25  0.88751115623387877     
          26  0.69571630625576852     
          27  0.90293454667951567     
          28   1.5983036283355527     
          29   1.3904539810392353     
          30   1.0579325035574134     
          31 -0.78369536839571430     
          32  -1.3269805316396512     
          33  0.84476195674908239     
          34   1.0746932503837254     
          35   1.1652337690812966     
          36  0.62304360089868160     
          37  0.15127495303333466     
          38   5.6516171343574041E-002
          39  0.15890650463186307     
          40  0.25406870544966315     
          41  0.29513413891382989     
          42  0.30636268751313106     
          43  0.30848200614365812     
          44  0.30876915188220549     
          45  0.30879796494058032     
          46  0.30880018666924108     
          47  0.30880031317618190     
          48  0.30880032205500541     
          49  0.30880032138658786     
          50  0.30880032137074431     
          51  0.30880042625682608     
          52  0.30880130438141629     
          53  0.30880807038798097     
          54  0.30886445143551128     
          55  0.30932126584886582     
          56  0.31237179574825263     
          57  0.32750662663790664     
          58  0.37903018397596056     
          59  0.48378839535022750     
          60  0.54657625494361084     
          61  0.29489753813676489     
          62 -0.36250821004961520     
          63 -0.76438939633392433     
          64  -3.5411870679315165E-002
          65   1.3435567285731624     
          66  0.66200180462541203     
          67  0.35511020014781070     
          68 -0.12162956010349793     
          69 -0.34120401676372397     
          70 -0.24612861559898166     
          71  -6.2349406211675444E-002
          72   3.7183519139096233E-002
          73   4.6752691074042202E-002
          74   2.5730288143366708E-002
          75   9.3647919788419146E-003
          76   2.4791208080195493E-003
          77   4.9541420875100152E-004
          78   7.5290840275783503E-005
          79   8.6132577649248751E-006
          80   1.2768918207333096E-006
          81   9.0726610597491465E-007
          82   8.2584600732062708E-007
          83   7.5018847992274886E-007
          84   7.8625341116775104E-007
          85   9.4540106605936688E-007
          86   1.0881422361913466E-006
          87   4.2276525647320747E-007
          88  -2.5332680130035104E-006
          89  -6.5041901430551451E-006
          90  -2.2843622105169387E-006
          91   1.2784710065924146E-005
          92  -1.9438192411008532E-005
          93  -2.6466081435754532E-004
          94  -9.6266101835660299E-004
          95  -2.3128146381135553E-003
          96  -4.0907136865182218E-003
          97  -4.7178065616244064E-003
          98  -1.0487026636650867E-003
          99   8.3852300551270804E-003
         100   1.8207157468120443E-002
