           1   1.0952891051495373     
           2   1.5657203239763542     
           3   1.3186764257017811     
           4  0.59425652315124977     
           5  0.76572337754015474     
           6   1.1666868029949122     
           7   1.0749589412576068     
           8  0.94187832684400041     
           9  0.98436999951765258     
          10   1.0177816429749995     
          11   1.0079489495214127     
          12   1.0004645524139655     
          13  0.99974567429516659     
          14  0.99993902092563802     
          15  0.99998592788143637     
          16  0.99999767429647335     
          17   1.0000000000000000     
          18  0.99999987428842407     
          19  0.99999891017393405     
          20  0.99998581064528846     
          21  0.99988428133311613     
          22  0.99957965591851483     
          23   1.0019156637425715     
          24   1.0193033824037012     
          25   1.0202167683594277     
          26  0.84151157062592952     
          27  0.69389335852874690     
          28   1.3366174419527597     
          29   1.9981118120318424     
          30  0.73147372559368762     
          31   9.5786835155862407E-002
          32  -1.0170643695220396     
          33  0.56127391870417254     
          34  0.84593965719308351     
          35  0.78751099868147001     
          36  0.29224754994517071     
          37   6.9672191564991451E-002
          38  0.13931070869413281     
          39  0.23119343198708908     
          40  0.26193297145094396     
          41  0.26473736342207144     
          42  0.26373496347915776     
          43  0.26335298788578293     
          44  0.26329362590788696     
          45  0.26328921582123960     
          46  0.26328916243254336     
          47  0.26328919743961038     
          48  0.26328920612943074     
          49  0.26328920954141616     
          50  0.26328919371674214     
          51  0.26328909898335512     
          52  0.26328867875559681     
          53  0.26328584991951443     
          54  0.26326660681500891     
          55  0.26313425747158481     
          56  0.26242783714624940     
          57  0.26031643552553879     
          58  0.26140397372385682     
          59  0.29711605065886965     
          60  0.41448649106709878     
          61  0.48803339888829278     
          62  0.11544367245643422     
          63 -0.56925751817480896     
          64 -0.32698899081384436     
          65   1.0143259040299528     
          66  0.55237785018156726     
          67  0.19277314799566411     
          68 -0.22936570480724691     
          69 -0.27321385329346060     
          70  -8.4253860651831491E-002
          71   4.0747820605727632E-002
          72   4.7132220115267590E-002
          73   1.8471446060483725E-002
          74   2.7456351173079491E-003
          75  -5.7219614802092827E-004
          76  -3.9630074447634319E-004
          77  -1.0167544728570357E-004
          78  -1.5771485179379717E-005
          79  -8.6848530173782040E-007
          80   9.2617568631841442E-007
          81   7.5523652492202609E-007
          82   5.4365076776522577E-007
          83   5.1282279456618962E-007
          84   5.2569029829297542E-007
          85   5.4737908330527055E-007
          86   7.2108507736551149E-007
          87   1.3060708743487034E-006
          88   1.6170143470859090E-006
          89  -2.1277866839500574E-006
          90  -1.1245028264411470E-005
          91  -2.7264933404443921E-006
          92   5.8794482160697246E-005
          93   1.1517136684354150E-004
          94   2.7698516373586174E-006
          95  -3.5705113867059811E-004
          96  -1.1845826257046658E-003
          97  -2.9645301828560293E-003
          98  -4.1757103317405118E-003
          99   7.4535350248880555E-006
         100   1.0246255201056100E-002
