           0   2.8129846566178681E-005
           1   2.8129859855746386E-005
           2   2.8130434200222380E-005
           3   2.8130544287959220E-005
           4   2.8130235416306430E-005
           5   2.8130095509350469E-005
           6   2.8130280815658914E-005
           7   2.8130359867699039E-005
           8   2.8130295590266975E-005
           9   2.8130276484148442E-005
          10   2.8130296731714788E-005
          11   2.8130301689200270E-005
          12   2.8130297176444650E-005
          13   2.8130294770814992E-005
          14   2.8130294299696019E-005
          15   2.8130294245539331E-005
          16   2.8130294241043684E-005
          17   2.8130294241977991E-005
          18   2.8130294242389226E-005
          19   2.8130294242086734E-005
          20   2.8130294241517643E-005
          21   2.8130294246336918E-005
          22   2.8130294391306539E-005
          23   2.8130295713504553E-005
          24   2.8130300243716655E-005
          25   2.8130295186326893E-005
          26   2.8130231551600319E-005
          27   2.8130159176657224E-005
          28   2.8130348963731657E-005
          29   2.8130654991519566E-005
          30   2.8130418731246664E-005
          31   2.8130034318542277E-005
          32   2.8129383334179772E-005
          33   2.8129681590764726E-005
          34   2.8130387755041166E-005
          35   2.8130696545866836E-005
          36   2.8130401181414274E-005
          37   2.8130024230831432E-005
          38   2.8129919250392018E-005
          39   2.8129983660149046E-005
          40   2.8130049763121924E-005
          41   2.8130076954631964E-005
          42   2.8130083626907445E-005
          43   2.8130084682561944E-005
          44   2.8130084788140742E-005
          45   2.8130084793430026E-005
          46   2.8130084793159243E-005
          47   2.8130084793024344E-005
          48   2.8130084792588288E-005
          49   2.8130084793628255E-005
          50   2.8130084792636230E-005
          51   2.8130084792799247E-005
          52   2.8130084793079811E-005
          53   2.8130084792750786E-005
          54   2.8130084792403056E-005
          55   2.8130084796769168E-005
          56   2.8130084912742517E-005
          57   2.8130086210532443E-005
          58   2.8130094864603521E-005
          59   2.8130130348186939E-005
          60   2.8130210165291864E-005
          61   2.8130250237354021E-005
          62   2.8130004020867037E-005
          63   2.8129471696195783E-005
          64   2.8129398548575176E-005
          65   2.8130308214483399E-005
          66   2.8130592975946797E-005
          67   2.8130440272186557E-005
          68   2.8129838986496465E-005
          69   2.8129470415726444E-005
          70   2.8129547157824153E-005
          71   2.8129774452357734E-005
          72   2.8129895754399272E-005
          73   2.8129902597065598E-005
          74   2.8129876258734397E-005
          75   2.8129858727005690E-005
          76   2.8129852422840448E-005
          77   2.8129850922813458E-005
          78   2.8129850675472339E-005
          79   2.8129850649410399E-005
          80   2.8129850649483369E-005
          81   2.8129850650205719E-005
          82   2.8129850650187596E-005
          83   2.8129850650085203E-005
          84   2.8129850650059918E-005
          85   2.8129850650140362E-005
          86   2.8129850650336952E-005
          87   2.8129850650661223E-005
          88   2.8129850650276321E-005
          89   2.8129850646502759E-005
          90   2.8129850639447506E-005
          91   2.8129850645416327E-005
          92   2.8129850683978539E-005
          93   2.8129850687731677E-005
          94   2.8129850442182335E-005
          95   2.8129849720535875E-005
          96   2.8129848353330217E-005
          97   2.8129846361141264E-005
          98   2.8129845505042279E-005
          99   2.8129850418228897E-005
         100   2.8129863697225520E-005
