           1   1.2442489859706976     
           2   1.7287026558389211     
           3   1.2786129643646327     
           4  0.51046240939851228     
           5  0.73761062571958980     
           6   1.1580472449292545     
           7   1.0768431413123383     
           8  0.94958912888504288     
           9  0.98584474161386859     
          10   1.0189818698638249     
          11   1.0114481345526141     
          12   1.0026457178209152     
          13   1.0003484582022999     
          14   1.0000356544808042     
          15  0.99999860533681417     
          16  0.99999871393468764     
          17   1.0000000000000000     
          18   1.0000000722307383     
          19  0.99999937092883906     
          20  0.99999714099117221     
          21   1.0000531649599071     
          22   1.0010241863415821     
          23   1.0075941017925212     
          24   1.0192006677597820     
          25  0.95733928322569339     
          26  0.72075277282777062     
          27  0.76581772565233397     
          28   1.6189018680520246     
          29   1.9746285677833724     
          30   1.2888155262516068     
          31 -0.45668084833134137     
          32  -1.3948255870266746     
          33  0.79508400162109560     
          34   1.8263217327925880     
          35   1.7584351564614589     
          36  0.75801641403846365     
          37  0.16920632796747337     
          38  0.19709261733405911     
          39  0.38380043851950368     
          40  0.48830386652475727     
          41  0.51989738903415983     
          42  0.52599860162185907     
          43  0.52678884927949521     
          44  0.52685772851782720     
          45  0.52686133713712680     
          46  0.52686115264659017     
          47  0.52686105852253062     
          48  0.52686104719196380     
          49  0.52686104767520003     
          50  0.52686101968423160     
          51  0.52686095439818981     
          52  0.52686084250329013     
          53  0.52686027666118951     
          54  0.52685924158522379     
          55  0.52689422096415495     
          56  0.52758763640410111     
          57  0.53422820369269586     
          58  0.57237685202996935     
          59  0.70228481719940672     
          60  0.91085289988990104     
          61  0.79774386414151499     
          62 -0.21169222241953356     
          63  -1.3274754293594671     
          64 -0.35139664811507804     
          65   2.3079372408930756     
          66   1.8245442014432998     
          67  0.73233631505436203     
          68 -0.60979269601389419     
          69 -0.91640574628446547     
          70 -0.43526696281387878     
          71   1.3635849229444764E-002
          72  0.13697871367412606     
          73   9.0142259978328601E-002
          74   3.4186676317535830E-002
          75   8.8183524881115267E-003
          76   1.6230803930544387E-003
          77   2.0964973522588163E-004
          78   1.4214025541351774E-005
          79  -2.5638495640135449E-007
          80   1.6653700082846730E-006
          81   2.1121663494735868E-006
          82   1.7991891110662548E-006
          83   1.6723993355314915E-006
          84   1.7349400611259164E-006
          85   1.9794043025911915E-006
          86   2.6311411739142504E-006
          87   3.2872095884262542E-006
          88   6.1845583496293445E-008
          89  -1.4094360024310558E-005
          90  -2.6868186544786712E-005
          91   2.1012887333991818E-005
          92   1.2864274452077854E-004
          93  -2.7910168755149654E-005
          94  -1.0302489443983058E-003
          95  -3.2989564922208886E-003
          96  -7.2337276321425463E-003
          97  -1.1875545495495538E-002
          98  -9.7088464399249768E-003
          99   1.0694989764571837E-002
         100   4.2544777539103247E-002
