           0   2.3189514062561617E-005
           1   2.3189513502527474E-005
           2   2.3189990961923523E-005
           3   2.3190068620863799E-005
           4   2.3189835457739188E-005
           5   2.3189711900254737E-005
           6   2.3189842253195784E-005
           7   2.3189918622127935E-005
           8   2.3189878059143675E-005
           9   2.3189857616760917E-005
          10   2.3189871089809667E-005
          11   2.3189876863689790E-005
          12   2.3189873756223015E-005
          13   2.3189871326644321E-005
          14   2.3189870675343632E-005
          15   2.3189870576050994E-005
          16   2.3189870565316065E-005
          17   2.3189870565369770E-005
          18   2.3189870565756434E-005
          19   2.3189870565593739E-005
          20   2.3189870566758033E-005
          21   2.3189870591325773E-005
          22   2.3189870858537600E-005
          23   2.3189872369603741E-005
          24   2.3189875269732822E-005
          25   2.3189864439870608E-005
          26   2.3189807368796822E-005
          27   2.3189768126525606E-005
          28   2.3189937045700444E-005
          29   2.3190158906556868E-005
          30   2.3190000592117467E-005
          31   2.3189600754602485E-005
          32   2.3189102201437232E-005
          33   2.3189383998769795E-005
          34   2.3189946948547802E-005
          35   2.3190214572415784E-005
          36   2.3190006894679550E-005
          37   2.3189690844080877E-005
          38   2.3189569914239154E-005
          39   2.3189605900003517E-005
          40   2.3189664406112312E-005
          41   2.3189694385234822E-005
          42   2.3189703620898953E-005
          43   2.3189705552934390E-005
          44   2.3189705840202819E-005
          45   2.3189705871273356E-005
          46   2.3189705873775434E-005
          47   2.3189705873878782E-005
          48   2.3189705873588500E-005
          49   2.3189705874407053E-005
          50   2.3189705873642439E-005
          51   2.3189705873698039E-005
          52   2.3189705874019484E-005
          53   2.3189705874014212E-005
          54   2.3189705876705829E-005
          55   2.3189705911609648E-005
          56   2.3189706257814571E-005
          57   2.3189708705416643E-005
          58   2.3189720644772004E-005
          59   2.3189758501249491E-005
          60   2.3189823182246791E-005
          61   2.3189822286539411E-005
          62   2.3189578691333952E-005
          63   2.3189172661618612E-005
          64   2.3189185348696197E-005
          65   2.3189913398998446E-005
          66   2.3190110138591139E-005
          67   2.3190009172767695E-005
          68   2.3189556640252915E-005
          69   2.3189238410331225E-005
          70   2.3189253546397271E-005
          71   2.3189422965274050E-005
          72   2.3189539514101642E-005
          73   2.3189563464838598E-005
          74   2.3189547122560362E-005
          75   2.3189530760434173E-005
          76   2.3189523177513754E-005
          77   2.3189520834236760E-005
          78   2.3189520304581955E-005
          79   2.3189520214209611E-005
          80   2.3189520203111054E-005
          81   2.3189520202374450E-005
          82   2.3189520202292410E-005
          83   2.3189520202197183E-005
          84   2.3189520202167629E-005
          85   2.3189520202252630E-005
          86   2.3189520202435338E-005
          87   2.3189520202543572E-005
          88   2.3189520201614316E-005
          89   2.3189520198073810E-005
          90   2.3189520194551959E-005
          91   2.3189520203432191E-005
          92   2.3189520224507994E-005
          93   2.3189520178481213E-005
          94   2.3189519879810402E-005
          95   2.3189519123385616E-005
          96   2.3189517792372172E-005
          97   2.3189516240244876E-005
          98   2.3189516391561169E-005
          99   2.3189521571483940E-005
         100   2.3189530430403218E-005
