t y
0.5564 -4.59384474905e-11
0.5589999999999999 -1.09827494321e-10
0.5616 -1.72035927171e-10
0.5641999999999999 -2.29978383559e-10
0.5668 -2.81310974515e-10
0.5694 -3.24091864456e-10
0.572 -3.56875640151e-10
0.5746 -3.78765685483e-10
0.5771999999999999 -3.89410503843e-10
0.5798 -3.88949539243e-10
0.5824 -3.77931463902e-10
0.585 -3.5720737479e-10
0.5876 -3.27823324042e-10
0.5902 -2.9092173115e-10
0.5928 -2.47659670549e-10
0.5953999999999999 -1.99161645509e-10
0.598 -1.46489251285e-10
0.6006 -9.06517361177e-11
0.6032 -3.26242644011e-11
0.6058 2.66225097523e-11
0.6083999999999999 8.60772564337e-11
0.611 1.44664252799e-10
0.6135999999999999 2.01231184493e-10
0.6162 2.545410549e-10
0.6188 3.03306491034e-10
0.6214 3.46217943203e-10
0.624 3.82002429689e-10
0.6265999999999999 4.09486444752e-10
0.6292 4.27653024104e-10
0.6317999999999999 4.3570635988e-10
0.6344 4.33116209564e-10
0.637 4.19656975836e-10
0.6396 3.9542857877e-10
0.6422 3.60865781701e-10
0.6447999999999999 3.16735526695e-10
0.6474 2.64118948934e-10
0.65 2.04398012404e-10
0.6526 1.39228059637e-10
0.6552 7.05056291128e-11
0.6577999999999999 3.45726160374e-13
0.6604 -6.89673457233e-11
0.6629999999999999 -1.3501255669e-10
0.6656 -1.95294835859e-10
0.6682 -2.47317055724e-10
0.6708 -2.88655099823e-10
0.6734 -3.17068149513e-10
0.6759999999999999 -3.30605987031e-10
0.6786 -3.27737614825e-10
0.6811999999999999 -3.07478487116e-10
0.6838 -2.695139667e-10
0.6864 -2.14311970947e-10
0.689 -1.4319817554e-10
0.6916 -5.84155224193e-11
0.6941999999999999 3.68874791823e-11
0.6968 1.38696762408e-10
0.6994 2.42247333304e-10
0.702 3.42199379944e-10
0.7046 4.32849089904e-10
0.7071999999999999 5.08408426469e-10
0.7098 5.63313840019e-10
0.7123999999999999 5.92542681588e-10
0.715 5.91943161155e-10
0.7176 5.58531221273e-10
0.7202 4.9075166153e-10
0.7228 3.88663101702e-10
0.7253999999999999 2.54061660598e-10
0.728 9.04992747408e-11
0.7305999999999999 -9.68108510024e-11
0.7332 -3.01136671155e-10
0.7358 -5.14535303253e-10
0.7384 -7.2816241925e-10
0.741 -9.32689925293e-10
0.7435999999999999 -1.11877063169e-09
0.7462 -1.27746391243e-09
0.7487999999999999 -1.40069911225e-09
0.7514 -1.48169987391e-09
0.754 -1.51532231207e-09
0.7565999999999999 -1.49835210905e-09
0.7592 -1.42969036609e-09
0.7617999999999999 -1.31045263529e-09
0.7644 -1.14394071993e-09
0.767 -9.35536537128e-10
0.7696 -6.92471857633e-10
0.7722 -4.23489465717e-10
0.7747999999999999 -1.38472455724e-10
0.7774 1.52026183309e-10
0.7799999999999999 4.37295755162e-10
0.7826 7.06930514127e-10
0.7852 9.51360101809e-10
0.7878 1.16223652924e-09
0.7904 1.33282451742e-09
0.7929999999999999 1.45827661058e-09
0.7956 1.53576840134e-09
0.7981999999999999 1.56457691247e-09
0.8008 1.54600288127e-09
0.8034 1.48322376603e-09
0.8059999999999999 1.38104105929e-09
0.8086 1.24558074965e-09
0.8111999999999999 1.0839493747e-09
0.8138 9.03851438139e-10
0.8164 7.1326033968e-10
0.819 5.2004511808e-10
0.8216 3.31692895372e-10
0.8241999999999999 1.55031293358e-10
0.8268 -4.00378254856e-12
0.8293999999999999 -1.40519845759e-10
0.832 -2.50810705538e-10
0.8346 -3.32446958851e-10
0.8371999999999999 -3.84305698375e-10
0.8398 -4.06576772249e-10
0.8423999999999999 -4.00715238769e-10
0.845 -3.6934455494e-10
0.8475999999999999 -3.16112691578e-10
0.8502 -2.45507836283e-10
0.8528 -1.6262451108e-10
0.8553999999999999 -7.28904159253e-11
0.858 1.82036746788e-11
0.8605999999999999 1.05413983098e-10
0.8632 1.8400372892e-10
0.8658 2.49992027079e-10
0.8684 3.00350189164e-10
0.871 3.3311331471e-10
0.8735999999999999 3.47434081505e-10
0.8762 3.43549633186e-10
0.8787999999999999 3.22672111253e-10
0.8814 2.86818346851e-10
0.884 2.38594921598e-10
0.8865999999999999 1.80955042617e-10
0.8892 1.1694890889e-10
0.8917999999999999 4.95049001792e-11
0.8944 -1.87625887049e-11
0.8969999999999999 -8.56942988792e-11
0.8996 -1.49655829396e-10
0.9022 -2.09559758435e-10
0.9047999999999999 -2.64831490071e-10
0.9074 -3.15318660071e-10
0.9099999999999999 -3.611868582e-10
0.9126 -4.02782251996e-10
0.9152 -4.40505409927e-10
0.9178 -4.74699168862e-10
0.9204 -5.05546937646e-10
0.9229999999999999 -5.33020294569e-10
0.9256 -5.56844570454e-10
0.9281999999999999 -5.76504177729e-10
0.9308 -5.91278803697e-10
0.9334 -6.00295368969e-10
0.9359999999999999 -6.02601080146e-10
0.9386 -5.97244032008e-10
0.9411999999999999 -5.83354697881e-10
0.9438 -5.6022164685e-10
0.9463999999999999 -5.27363930303e-10
0.949 -4.84589923744e-10
0.9516 -4.32039071185e-10
0.9541999999999999 -3.70217412282e-10
0.9568 -3.00012015231e-10
0.9593999999999999 -2.22686660778e-10
0.962 -1.3987073999e-10
0.9645999999999999 -5.35227417942e-11
0.9672 3.41292688555e-11
0.9698 1.20645854418e-10
0.9723999999999999 2.03479372241e-10
0.975 2.80060641344e-10
0.9775999999999999 3.47920581234e-10
0.9802 4.04811961729e-10
0.9828 4.48815429266e-10
0.9853999999999999 4.78460382425e-10
0.988 4.92807350483e-10
0.9905999999999999 4.91522600399e-10
0.9932 4.74912775772e-10
0.9957999999999999 4.43929337735e-10
0.9984 4.00133703948e-10
1.001 3.45621531395e-10
1.0036 2.82925460837e-10
1.0062 2.1487096824e-10
1.0088 1.4443345131e-10
1.0113999999999999 7.45710160288e-11
1.014 8.05826412542e-12
1.0166 -5.26556159786e-11
1.0191999999999999 -1.05579892051e-10
1.0218 -1.49283196915e-10
1.0244 -1.82948864391e-10
1.027 -2.06400466163e-10
1.0295999999999998 -2.20082688185e-10
1.0322 -2.24999838205e-10
1.0348 -2.226246687e-10
1.0373999999999999 -2.14775544571e-10
1.04 -2.03476763216e-10
1.0426 -1.90805815592e-10
1.0452 -1.78745865331e-10
1.0477999999999998 -1.69041086684e-10
1.0504 -1.63078314741e-10
1.053 -1.61787666597e-10
1.0555999999999999 -1.65582825229e-10
1.0582 -1.74333436576e-10
1.0608 -1.87376725247e-10
1.0634 -2.03568786827e-10
1.066 -2.21369228504e-10
1.0686 -2.38954411813e-10
1.0712 -2.54354537432e-10
1.0737999999999999 -2.65607091876e-10
1.0764 -2.70905964328e-10
1.079 -2.68749911214e-10
1.0816 -2.5806534687e-10
1.0842 -2.38302710898e-10
1.0868 -2.09491965442e-10
1.0894 -1.7225386395e-10
1.0919999999999999 -1.27767643687e-10
1.0946 -7.76787245638e-11
1.0972 -2.39878533703e-11
1.0997999999999999 3.1111849208e-11
1.1024 8.54008391782e-11
1.105 1.36799530037e-10
1.1076 1.83535589504e-10
1.1101999999999999 2.24254420589e-10
1.1128 2.58121746199e-10
1.1154 2.8483748693e-10
1.1179999999999999 3.04629654835e-10
1.1206 3.18176818226e-10
1.1232 3.26502602732e-10
1.1258 3.3083402684e-10
1.1283999999999998 3.32457616992e-10
1.131 3.32574190409e-10
1.1336 3.32178951012e-10
1.1361999999999999 3.31974892021e-10
1.1388 3.32324612273e-10
1.1414 3.33248983964e-10
1.144 3.34458905016e-10
1.1465999999999998 3.35421024289e-10
1.1492 3.3543989808e-10
1.1518 3.33745697745e-10
1.1543999999999999 3.29574367797e-10
1.157 3.22232018846e-10
1.1596 3.11137116071e-10
1.1622 2.95836910524e-10
1.1648 2.7600810526e-10
1.1674 2.51437537457e-10
1.17 2.21998738836e-10
1.1725999999999999 1.87629578541e-10
1.1752 1.48324241778e-10
1.1778 1.04125222333e-10
1.1804 5.51515083602e-11
1.183 1.60495401691e-12
1.1856 -5.61724139425e-11
1.1882 -1.1768891417e-10
1.1907999999999999 -1.82260845305e-10
1.1934 -2.49018583531e-10
1.196 -3.16893622454e-10
1.1985999999999999 -3.84676290821e-10
1.2012 -4.51025661263e-10
1.2038 -5.14555065223e-10
1.2064 -5.73873171206e-10
1.2089999999999999 -6.27652374519e-10
1.2116 -6.74670985745e-10
1.2142 -7.13841652455e-10
1.2167999999999999 -7.44223793703e-10
1.2194 -7.65026042515e-10
1.222 -7.7557849032e-10
1.2246 -7.75314479284e-10
1.2271999999999998 -7.637446231e-10
1.2298 -7.40444372482e-10
1.2324 -7.05051128591e-10
1.2349999999999999 -6.57295551321e-10
1.2376 -5.97022431492e-10
1.2402 -5.24272625313e-10
1.2428 -4.39325020807e-10
1.2453999999999998 -3.42787354057e-10
1.248 -2.35635067014e-10
1.2506 -1.19287246747e-10
1.2531999999999999 4.4252414233e-12
1.2558 1.33217631371e-10
1.2584 2.64456012644e-10
1.261 3.95203647585e-10
1.2635999999999998 5.22364596023e-10
1.2662 6.42812691964e-10
1.2688 7.53536122389e-10
1.2713999999999999 8.51790638023e-10
1.274 9.35257427059e-10
1.2766 1.00213304322e-09
1.2792 1.05123021399e-09
1.2818 1.08201225757e-09
1.2844 1.09458997422e-09
1.287 1.08968500889e-09
1.2895999999999999 1.0685423657e-09
1.2922 1.03282293828e-09
1.2948 9.84467618537e-10
1.2973999999999999 9.2555918485e-10
1.3 8.58196402831e-10
1.3026 7.84361908757e-10
1.3052 7.05855818239e-10
1.3077999999999999 6.24202911581e-10
1.3104 5.40670841431e-10
1.313 4.56241933122e-10
1.3155999999999999 3.71680242139e-10
1.3182 2.87566415125e-10
1.3208 2.0439440418e-10
1.3234 1.22601262476e-10
1.3259999999999998 4.26683688382e-11
1.3286 -3.48759077173e-11
1.3312 -1.09413492155e-10
1.3337999999999999 -1.80262541005e-10
1.3364 -2.4670354648e-10
1.339 -3.08026271156e-10
1.3416 -3.63608476661e-10
1.3441999999999998 -4.12965217578e-10
1.3468 -4.55823156997e-10
1.3494 -4.9216253295e-10
1.3519999999999999 -5.2223669833e-10
1.3546 -5.46562572978e-10
1.3572 -5.65888669257e-10
1.3598 -5.81120263021e-10
1.3623999999999998 -5.93236570978e-10
1.365 -6.03176397718e-10
1.3676 -6.11731110212e-10
1.3701999999999999 -6.19440498895e-10
1.3728 -6.26510399115e-10
1.3754 -6.32761842922e-10
1.378 -6.37623287503e-10
1.3805999999999998 -6.40162811649e-10
1.3832 -6.39170938399e-10
1.3858 -6.33278096629e-10
1.3883999999999999 -6.21103168896e-10
1.391 -6.01413585599e-10
1.3936 -5.73286973449e-10
1.3961999999999999 -5.36251265615e-10
1.3988 -4.90380180906e-10
1.4014 -4.36356284439e-10
1.404 -3.75457887003e-10
1.4065999999999999 -3.09498870976e-10
1.4092 -2.40714781441e-10
1.4118 -1.7158732768e-10
1.4143999999999999 -1.04667746692e-10
1.417 -4.23597962262e-11
1.4196 1.3275168291e-11
1.4222 6.06836664252e-11
1.4247999999999998 9.8942590232e-11
1.4274 1.27838822861e-10
1.43 1.47867121325e-10
1.4325999999999999 1.60188209919e-10
1.4352 1.66507349575e-10
1.4378 1.68922001387e-10
1.4404 1.69725108967e-10
1.4429999999999998 1.71194433629e-10
1.4456 1.75378656042e-10
1.4482 1.83901685546e-10
1.4507999999999999 1.97795460566e-10
1.4534 2.17383319678e-10
1.456 2.4221291639e-10
1.4586 2.71058953061e-10
1.4611999999999998 3.01984659501e-10
1.4638 3.32465610597e-10
1.4664 3.59577034814e-10
1.4689999999999999 3.80210751771e-10
1.4716 3.91335630567e-10
1.4742 3.90256493787e-10
1.4768 3.74864361774e-10
1.4793999999999998 3.43856720875e-10
1.482 2.96897173513e-10
1.4846 2.34725128223e-10
1.4871999999999999 1.59147153789e-10
1.4898 7.29997173821e-11
1.4924 -2.00335303902e-11
1.4949999999999999 -1.15620499286e-10
1.4975999999999998 -2.0908276499e-10
1.5002 -2.95677260453e-10
1.5028 -3.70954378326e-10
1.5053999999999998 -4.31013891244e-10
1.508 -4.72793360018e-10
1.5106 -4.94234431159e-10
1.5131999999999999 -4.94404517326e-10
1.5158 -4.73511896359e-10
1.5184 -4.3284553719e-10
1.521 -3.7464187308e-10
1.5235999999999998 -3.01870084485e-10
1.5262 -2.18005655195e-10
1.5288 -1.26752872087e-10
1.5313999999999999 -3.1790917121e-11
1.534 6.34527014265e-11
1.5366 1.56014715036e-10
1.5392 2.43505882125e-10
1.5417999999999998 3.24200888357e-10
1.5444 3.97037958066e-10
1.547 4.61551241671e-10
1.5495999999999999 5.17747178463e-10
1.5522 5.65954616505e-10
1.5548 6.0662030954e-10
1.5574 6.40135056074e-10
1.5599999999999998 6.66638522162e-10
1.5626 6.85898893238e-10
1.5652 6.97222279911e-10
1.5677999999999999 6.99451607744e-10
1.5704 6.91035451084e-10
1.573 6.70176358852e-10
1.5756 6.35050456665e-10
1.5781999999999998 5.84063908349e-10
1.5808 5.16143128237e-10
1.5834 4.30993463141e-10
1.5859999999999999 3.29320570813e-10
1.5886 2.12981202119e-10
1.5912 8.49912501488e-11
1.5937999999999999 -5.05263053618e-11
1.5963999999999998 -1.88573059945e-10
1.599 -3.23586935025e-10
1.6016 -4.49830395155e-10
1.6041999999999998 -5.61814594846e-10
1.6068 -6.54756915353e-10
1.6094 -7.24934778873e-10
1.6119999999999999 -7.70017161145e-10
1.6146 -7.8920758817e-10
1.6172 -7.83304976437e-10
1.6198 -7.54593276753e-10
1.6223999999999998 -7.06614766699e-10
1.625 -6.43853415028e-10
1.6276 -5.71325431409e-10
1.6301999999999999 -4.94197127665e-10
1.6328 -4.17365919603e-10
1.6354 -3.45146133895e-10
1.638 -2.80998113666e-10
1.6405999999999998 -2.27376104056e-10
1.6432 -1.85671297781e-10
1.6458 -1.56242560556e-10
1.6483999999999999 -1.38519432036e-10
1.651 -1.31173502615e-10
1.6536 -1.32307456657e-10
1.6562 -1.39660130682e-10
1.6587999999999998 -1.50796930498e-10
1.6614 -1.63279709198e-10
1.664 -1.74800077191e-10
1.6665999999999999 -1.83282999888e-10
1.6692 -1.86954909887e-10
1.6718 -1.84383022739e-10
1.6743999999999999 -1.74495140559e-10
1.6769999999999998 -1.56582441457e-10
1.6796 -1.30299632195e-10
1.6822 -9.56473511504e-11
1.6847999999999999 -5.29754573542e-11
1.6874 -2.95904446779e-12
1.69 5.34003813391e-11
1.6925999999999999 1.14798739959e-10
1.6951999999999998 1.79645243126e-10
1.6978 2.46087816791e-10
1.7004 3.12051495754e-10
1.7029999999999998 3.75306674627e-10
1.7056 4.33521218923e-10
1.7082 4.84363438247e-10
1.7107999999999999 5.25598897738e-10
1.7133999999999998 5.55201218333e-10
1.716 5.71482638989e-10
1.7186 5.732045949e-10
1.7211999999999998 5.59692070468e-10
1.7238 5.30916866026e-10
1.7264 4.87549778327e-10
1.7289999999999999 4.30979474331e-10
1.7316 3.63268748416e-10
1.7342 2.87092571938e-10
1.7368 2.05576888845e-10
1.7393999999999998 1.22170537575e-10
1.742 4.04162675549e-11
1.7446 -3.62287977396e-11
1.7471999999999999 -1.04613220864e-10
1.7498 -1.62045002416e-10
1.7524 -2.06458683483e-10
1.755 -2.36476171978e-10
1.7575999999999998 -2.51462628498e-10
1.7602 -2.51494158832e-10
1.7628 -2.37293074079e-10
1.7653999999999999 -2.10117770405e-10
1.768 -1.71633846024e-10
1.7706 -1.23780888317e-10
1.7731999999999999 -6.86338069711e-11
1.7757999999999998 -8.3093532055e-12
1.7784 5.51210743716e-11
1.781 1.19669552046e-10
1.7835999999999999 1.83437279255e-10
1.7862 2.44615439016e-10
1.7888 3.0144264862e-10
1.7913999999999999 3.52191387165e-10
1.7939999999999998 3.95151245058e-10
1.7966 4.28634017169e-10
1.7992 4.51008785873e-10
1.8017999999999998 4.60771421018e-10
1.8044 4.56632731627e-10
1.807 4.3762882207e-10
1.8095999999999999 4.0323810957e-10
1.8121999999999998 3.53479467918e-10
1.8148 2.89004375986e-10
1.8174 2.11132292205e-10
1.8199999999999998 1.21854970558e-10
1.8226 2.37903724498e-11
1.8252 -7.99121602224e-11
1.8277999999999999 -1.85737022984e-10
1.8304 -2.89950952137e-10
1.833 -3.88822751773e-10
1.8356 -4.78812767213e-10
1.8381999999999998 -5.56756418746e-10
1.8408 -6.20043127952e-10
1.8434 -6.66719124354e-10
1.8459999999999999 -6.95582924592e-10
1.8486 -7.0620687076e-10
1.8512 -6.98916480246e-10
1.8538 -6.74732048012e-10
1.8563999999999998 -6.35268060378e-10
1.859 -5.82625947487e-10
1.8616 -5.19242204788e-10
1.8641999999999999 -4.47782255719e-10
1.8668 -3.70987462972e-10
1.8694 -2.9158475634e-10
1.8719999999999999 -2.12170503389e-10
1.8745999999999998 -1.35159383685e-10
1.8772 -6.26898671863e-11
1.8798 3.3820932166e-12
1.8823999999999999 6.15477668831e-11
1.885 1.10646158902e-10
1.8876 1.49892390167e-10
1.8901999999999999 1.78879480672e-10
1.8927999999999998 1.97578592376e-10
1.8954 2.06332659292e-10
1.898 2.05839637002e-10
1.9005999999999998 1.97118932288e-10
1.9032 1.81467632587e-10
1.9058 1.60401456006e-10
1.9083999999999999 1.35586236683e-10
1.9109999999999998 1.08751951888e-10
1.9136 8.16134798631e-11
1.9162 5.57708185189e-11
1.9187999999999998 3.26390997563e-11
1.9214 1.3364628848e-11
1.924 -1.22414578474e-12
1.9265999999999999 -1.06577533257e-11
1.9291999999999998 -1.48344669881e-11
1.9318 -1.40117683081e-11
1.9344 -8.76782153825e-12
1.9369999999999998 5.59056144748e-14
1.9396 1.14295430759e-11
1.9422 2.42237063741e-11
1.9447999999999999 3.73015646149e-11
1.9474 4.96082203094e-11
1.95 6.02510819014e-11
1.9526 6.85660000999e-11
1.9551999999999998 7.41561811957e-11
1.9578 7.69104779863e-11
1.9604 7.69920377452e-11
1.9629999999999999 7.48028722297e-11
1.9656 7.09262093501e-11
1.9682 6.60544119402e-11
1.9707999999999999 6.09077649427e-11
1.9733999999999998 5.61546364963e-11
1.976 5.23414367404e-11
1.9786 4.98393687431e-11
1.9811999999999999 4.88133145016e-11
1.9838 4.9217796505e-11
1.9864 5.08188907622e-11
1.9889999999999999 5.32403982012e-11
1.9915999999999998 5.60297225283e-11
1.9942 5.87346837833e-11
1.9968 6.09846478872e-11
1.9993999999999998 6.25645368846e-11
2.002 6.34757246765e-11
2.0046 6.39731045915e-11
2.0072 6.45756503825e-11
2.0098 6.60447946332e-11
2.0124 6.93319290868e-11
2.015 7.54963036531e-11
2.0176 8.55984727544e-11
2.0202 1.00575839324e-10
2.0227999999999997 1.21114993035e-10
2.0254 1.47520703986e-10
2.028 1.79608244943e-10
2.0305999999999997 2.16618611937e-10
2.0332 2.57168730755e-10
2.0358 2.99262392645e-10
2.0383999999999998 3.40332206861e-10
2.041 3.77369469007e-10
2.0436 4.07071931718e-10
2.0462 4.26071622428e-10
2.0488 4.3117376336e-10
2.0514 4.19624335279e-10
2.054 3.89373200349e-10
2.0566 3.39299699448e-10
2.0591999999999997 2.6941271436e-10
2.0618 1.8094567511e-10
2.0644 7.64013019516e-11
2.0669999999999997 -4.05325634167e-11
2.0696 -1.65144647957e-10
2.0722 -2.91949575626e-10
2.0747999999999998 -4.15013134969e-10
2.0774 -5.28353361062e-10
2.08 -6.26297680384e-10
2.0826 -7.03908931143e-10
2.0852 -7.57262919038e-10
2.0878 -7.83759501743e-10
2.0904 -7.82256703857e-10
2.093 -7.53141549126e-10
2.0955999999999997 -6.98286539702e-10
2.0982 -6.20869355927e-10
2.1008 -5.25175902766e-10
2.1033999999999997 -4.16252143864e-10
2.106 -2.99609892451e-10
2.1086 -1.80864698218e-10
2.1111999999999997 -6.53818110763e-11
2.1138 4.196060166e-11
2.1164 1.37027042491e-10
2.1189999999999998 2.16602874525e-10
2.1216 2.78440603907e-10
2.1242 3.2133296024e-10
2.1268 3.45024897541e-10
2.1294 3.5016789468e-10
2.132 3.38171268766e-10
2.1346 3.11064285441e-10
2.1372 2.71340949709e-10
2.1397999999999997 2.21806517597e-10
2.1424 1.65416416675e-10
2.145 1.0517238469e-10
2.1475999999999997 4.397301967e-11
2.1502 -1.54263268826e-11
2.1528 -7.05392549927e-11
2.1553999999999998 -1.19154006106e-10
2.158 -1.59385754595e-10
2.1606 -1.89717866417e-10
2.1632 -2.08988826245e-10
2.1658 -2.16427112343e-10
2.1684 -2.11650544313e-10
2.171 -1.94685628729e-10
2.1736 -1.65972305344e-10
2.1761999999999997 -1.26385568677e-10
2.1788 -7.72191061094e-11
2.1814 -2.02152322659e-11
2.1839999999999997 4.25008361837e-11
2.1866 1.08417677613e-10
2.1892 1.74746495052e-10
2.1917999999999997 2.38486119741e-10
2.1944 2.96562774338e-10
2.197 3.45989903394e-10
2.1995999999999998 3.84008824739e-10
