        x                         y
  0.0000000000000000        3.8461538461538464E-002
   9.9999997764825821E-003   3.9984006362421519E-002
   1.9999999552965164E-002   4.1597337696124621E-002
   2.9999999329447746E-002   4.3308791566486100E-002
   3.9999999105930328E-002   4.5126353623111841E-002
   5.0000000745058060E-002   4.7058823677907764E-002
   5.9999998658895493E-002   4.9115913271290647E-002
   7.0000000298023224E-002   5.1308363330684101E-002
   7.9999998211860657E-002   5.3648068237224324E-002
   9.0000003576278687E-002   5.6148232255235346E-002
  0.10000000149011612        5.8823529824253602E-002
  0.10999999940395355        6.1690314443671637E-002
  0.11999999731779099        6.4766838523148768E-002
  0.12999999523162842        6.8073517765800728E-002
  0.14000000059604645        7.1633238042561970E-002
  0.15000000596046448        7.5471700489754490E-002
  0.15999999642372131        7.9617832853342507E-002
  0.17000000178813934        8.4104290153553626E-002
  0.18000000715255737        8.8967975153585996E-002
  0.18999999761581421        9.4250705567191895E-002
  0.20000000298023224       0.10000000178813938
  0.20999999344348907       0.10626992131646391
  0.21999999880790710       0.11312217109143442
  0.23000000417232513       0.12062726503956490
  0.23999999463558197       0.12886597474908115
  0.25000000000000000       0.13793103448275862
  0.25999999046325684       0.14792898406560409
  0.27000001072883606       0.15898252439778704
  0.28000000119209290       0.17123287825026060
  0.28999999165534973       0.18484287157433194
  0.30000001192092896       0.20000001907348758
  0.31000000238418579       0.21691974395937630
  0.31999999284744263       0.23584904228083534
  0.33000001311302185       0.25706943820373757
  0.34000000357627869       0.28089888543436120
  0.34999999403953552       0.30769229076317839
  0.36000001430511475       0.33783788355360284
  0.37000000476837158       0.37174722902912682
  0.37999999523162842       0.40983604635163351
  0.38999998569488525       0.45248862334667594
  0.40000000596046448       0.50000002980232328
  0.40999999642372131       0.55248616819602103
  0.41999998688697815       0.60975601955371062
  0.43000000715255737       0.67114098470150207
  0.43999999761581421       0.73529410217872537
  0.44999998807907104       0.79999992370605288
  0.46000000834465027       0.86206901512871514
  0.46999999880790710       0.91743118664038592
  0.47999998927116394       0.96153842186080440
  0.49000000953674316       0.99009902859864485
  0.50000000000000000        1.0000000000000000
  0.50999999046325684       0.99009902859864485
  0.51999998092651367       0.96153853207647422
  0.52999997138977051       0.91743133714445091
  0.54000002145767212       0.86206883794485911
  0.55000001192092896       0.79999992370605288
  0.56000000238418579       0.73529410217872537
  0.56999999284744263       0.67114098470150207
  0.57999998331069946       0.60975619684295967
  0.58999997377395630       0.55248633194006314
  0.60000002384185791       0.49999988079072466
  0.61000001430511475       0.45248862334667594
  0.62000000476837158       0.40983604635163351
  0.62999999523162842       0.37174722902912682
  0.63999998569488525       0.33783788355360284
  0.64999997615814209       0.30769237540883670
  0.66000002622604370       0.28089881018548246
  0.67000001668930054       0.25706937124152213
  0.68000000715255737       0.23584904228083534
  0.68999999761581421       0.21691974395937630
  0.69999998807907104       0.20000001907348758
  0.70999997854232788       0.18484291434094913
  0.72000002861022949       0.17123283980197071
  0.73000001907348633       0.15898248974751644
  0.74000000953674316       0.14792898406560409
  0.75000000000000000       0.13793103448275862
  0.75999999046325684       0.12886598761675436
  0.76999998092651367       0.12062727674816190
  0.77999997138977051       0.11312219244811045
  0.79000002145767212       0.10626991155603718
  0.80000001192092896        9.9999992847443001E-002
  0.81000000238418579        9.4250705567191895E-002
  0.81999999284744263        8.8967975153585996E-002
  0.82999998331069946        8.4104297110207102E-002
  0.83999997377395630        7.9617845699693421E-002
  0.85000002384185791        7.5471688607020859E-002
  0.86000001430511475        7.1633232537252331E-002
  0.87000000476837158        6.8073517765800728E-002
  0.87999999523162842        6.4766840898397640E-002
  0.88999998569488525        6.1690318866995171E-002
  0.89999997615814209        5.8823536011587511E-002
  0.91000002622604370        5.6148224550883849E-002
  0.92000001668930054        5.3648064634694737E-002
  0.93000000715255737        5.1308361643879100E-002
  0.93999999761581421        4.9115914062128133E-002
  0.94999998807907104        4.7058825905347865E-002
  0.95999997854232788        4.5126357810659032E-002
  0.97000002861022949        4.3308786640407534E-002
  0.98000001907348633        4.1597334602038433E-002
  0.99000000953674316        3.9984004903275305E-002
   1.0000000000000000        3.8461538461538464E-002
