            x                         y
   0.0000000000000000        3.8461538461538464E-002
   6.6666670143604279E-002   5.0561794231161174E-002
  0.13333334028720856        6.9230774817382421E-002
  0.20000000298023224       0.10000000000000001
  0.26666668057441711       0.15517242272316950
  0.33333334326744080       0.26470591947694483
  0.40000000596046448       0.50000000000000000
  0.46666666865348816       0.89999991416929925
  0.53333336114883423       0.89999991416929925
  0.60000002384185791       0.50000000000000000
  0.66666668653488159       0.26470580810495453
  0.73333334922790527       0.15517239593297352
  0.80000001192092896       0.10000000000000001
  0.86666667461395264        6.9230758057544833E-002
  0.93333333730697632        5.0561804796105697E-002
   1.0000000000000000        3.8461538461538464E-002
