t y
0.5564 -1.1312682735e-10
0.5589999999999999 -2.61968891024e-10
0.5616 -2.38284947329e-10
0.5641999999999999 2.16361414895e-10
0.5668 -8.85206352663e-10
0.5694 -2.1913230952e-10
0.572 -2.47156739519e-10
0.5746 -4.18374002109e-10
0.5771999999999999 -1.51295517781e-10
0.5798 -9.48716660787e-10
0.5824 -5.93759069689e-11
0.585 -5.9913674022e-10
0.5876 -5.85198112191e-10
0.5902 -2.9455504702e-10
0.5928 -3.75206754555e-10
0.5953999999999999 -1.4217618749e-10
0.598 2.84067658285e-10
0.6006 8.17330092495e-11
0.6032 2.38965514043e-10
0.6058 -2.19059950735e-10
0.6083999999999999 1.4657459968e-10
0.611 -2.18684237385e-10
0.6135999999999999 1.60208082911e-10
0.6162 1.16345225121e-10
0.6188 3.53498896821e-11
0.6214 7.76851249995e-10
0.624 1.68501009586e-13
0.6265999999999999 3.05807157375e-10
0.6292 8.88990547843e-11
0.6317999999999999 2.03669553445e-10
0.6344 1.61356178419e-10
0.637 2.26946184068e-10
0.6396 4.17044399015e-10
0.6422 7.21644521917e-10
0.6447999999999999 1.88843357618e-10
0.6474 2.88370216595e-10
0.65 2.56911852903e-11
0.6526 -8.86888201768e-11
0.6552 5.64940538794e-10
0.6577999999999999 -3.28442162356e-10
0.6604 -5.58685320229e-10
0.6629999999999999 -3.07413400291e-11
0.6656 -3.57922802507e-10
0.6682 -7.14138970181e-10
0.6708 -1.220358814e-10
0.6734 -6.86781742587e-10
0.6759999999999999 1.3454108487e-11
0.6786 -5.69958302776e-10
0.6811999999999999 -3.98584054651e-10
0.6838 -2.3029424201e-10
0.6864 -1.18933557447e-10
0.689 -4.23405532857e-10
0.6916 1.01021524479e-10
0.6941999999999999 3.96198185371e-10
0.6968 7.81308906461e-11
0.6994 3.04763103642e-10
0.702 2.82815326713e-10
0.7046 3.23135962432e-11
0.7071999999999999 4.5016768091e-10
0.7098 9.40758804191e-10
0.7123999999999999 3.75799169561e-10
0.715 7.68344277091e-10
0.7176 4.1173864318e-10
0.7202 1.85537141206e-10
0.7228 5.45816281061e-10
0.7253999999999999 1.51641740831e-10
0.728 -7.56437967819e-11
0.7305999999999999 2.06376304934e-10
0.7332 -4.0994221906e-11
0.7358 -2.08798200951e-10
0.7384 -6.08248118539e-10
0.741 -9.56620560544e-10
0.7435999999999999 -9.58192192257e-10
0.7462 -1.52035561918e-09
0.7487999999999999 -1.27374755188e-09
0.7514 -1.60692747997e-09
0.754 -1.8910919497e-09
0.7565999999999999 -1.88314563943e-09
0.7592 -1.10813602738e-09
0.7617999999999999 -1.11122377966e-09
0.7644 -1.06025299651e-09
0.767 -1.37981359671e-09
0.7696 -9.11602793252e-10
0.7722 -2.89825052846e-10
0.7747999999999999 -2.10308867543e-10
0.7774 4.31604973983e-10
0.7799999999999999 4.00501187769e-10
0.7826 3.82241571728e-10
0.7852 7.52073958665e-10
0.7878 8.21277268415e-10
0.7904 1.24469057283e-09
0.7929999999999999 1.44397227508e-09
0.7956 1.46810830159e-09
0.7981999999999999 1.57060875416e-09
0.8008 1.37249700494e-09
0.8034 1.13491371856e-09
0.8059999999999999 1.88735782558e-09
0.8086 1.61097779561e-09
0.8111999999999999 6.91146695431e-10
0.8138 1.0124185934e-09
0.8164 7.59458718136e-10
0.819 5.60254953541e-10
0.8216 8.37706848333e-11
0.8241999999999999 -5.068061526e-10
0.8268 -3.34253069667e-10
0.8293999999999999 5.41237610285e-11
0.832 -4.58163951222e-10
0.8346 -3.80588671689e-10
0.8371999999999999 1.9746621005e-10
0.8398 -6.82685019626e-10
0.8423999999999999 -9.41649813679e-11
0.845 -3.45156569992e-10
0.8475999999999999 -4.0319325656e-10
0.8502 1.13176246153e-10
0.8528 2.32707547676e-10
0.8553999999999999 1.95504584743e-10
0.858 3.96338295516e-10
0.8605999999999999 -1.58052737564e-11
0.8632 8.75086392238e-11
0.8658 3.8286995796e-10
0.8684 2.46985987218e-10
0.871 4.49913661882e-10
0.8735999999999999 2.44908759939e-10
0.8762 6.77404354832e-10
0.8787999999999999 4.86870765926e-10
0.8814 -2.44190778709e-11
0.884 1.29130831028e-10
0.8865999999999999 8.94615492797e-11
0.8892 5.46894751707e-11
0.8917999999999999 -1.14054030109e-10
0.8944 7.90971732556e-11
0.8969999999999999 1.55048876516e-10
0.8996 -4.47351489186e-10
0.9022 -8.43386332994e-11
0.9047999999999999 -2.07665221824e-12
0.9074 -3.35043326416e-10
0.9099999999999999 -5.25045118493e-10
0.9126 1.50611162431e-10
0.9152 -4.1170777898e-10
0.9178 -2.00097036163e-10
0.9204 -8.37394376063e-10
0.9229999999999999 -5.31964472472e-10
0.9256 -3.75409481279e-10
0.9281999999999999 -6.82012002429e-10
0.9308 -3.80224074448e-10
0.9334 -7.35435712329e-10
0.9359999999999999 -4.50171899757e-10
0.9386 -1.81120077269e-10
0.9411999999999999 -5.56871215807e-10
0.9438 -1.94167501522e-10
0.9463999999999999 -3.14804404766e-10
0.949 -5.84619019861e-10
0.9516 -2.98670865817e-10
0.9541999999999999 -3.46392026174e-10
0.9568 4.9854582268e-12
0.9593999999999999 -3.53757245719e-10
0.962 -1.37053155283e-11
0.9645999999999999 -9.39312655435e-11
0.9672 -1.38291780805e-10
0.9698 -1.96874738734e-11
0.9723999999999999 -7.30735437438e-12
0.975 1.94618196558e-10
0.9775999999999999 -6.56337761917e-11
0.9802 2.39921194023e-10
0.9828 6.09112094097e-10
0.9853999999999999 4.45091963286e-10
0.988 5.94128968245e-10
0.9905999999999999 6.05979044721e-10
0.9932 3.18534087995e-10
0.9957999999999999 7.1422712189e-10
0.9984 2.80931056196e-10
1.001 1.26709018278e-10
1.0036 2.73846501031e-11
1.0062 -2.38013608822e-10
1.0088 -5.0664292206e-11
1.0113999999999999 4.58894866551e-11
1.014 -6.67679106447e-11
1.0166 1.05804087713e-10
1.0191999999999999 2.86950463391e-10
1.0218 2.46145048788e-11
1.0244 -3.56726870265e-10
1.027 -7.03872654606e-11
1.0295999999999998 -3.21637605438e-10
1.0322 -6.82365719484e-10
1.0348 -2.08875930441e-10
1.0373999999999999 -2.55139021021e-10
1.04 4.92848956091e-11
1.0426 -9.75841490947e-11
1.0452 -7.39493355439e-10
1.0477999999999998 -1.28139781772e-11
1.0504 -4.17941098396e-11
1.053 9.02828922733e-11
1.0555999999999999 1.63306854151e-10
1.0582 -3.92817556261e-10
1.0608 -5.47661471728e-10
1.0634 -5.9658833429e-10
1.066 -3.47607054252e-10
1.0686 -6.65769217534e-10
1.0712 -7.22087251104e-11
1.0737999999999999 -2.95115709648e-10
1.0764 -4.97276664291e-10
1.079 -1.2937829974e-10
1.0816 -3.29683613742e-10
1.0842 -8.02052591009e-11
1.0868 -1.05140424145e-10
1.0894 -3.42605943615e-11
1.0919999999999999 -2.65614419348e-10
1.0946 -3.50043466435e-11
1.0972 -2.8702951127e-10
1.0997999999999999 2.37611486043e-10
1.1024 -3.67224251008e-10
1.105 4.959983535e-10
1.1076 2.0178721194e-10
1.1101999999999999 5.64979618645e-10
1.1128 6.28686880333e-10
1.1154 3.15283132934e-10
1.1179999999999999 6.50704601313e-10
1.1206 4.13205025751e-10
1.1232 1.78148301666e-10
1.1258 4.60622873177e-10
1.1283999999999998 -7.71229191621e-11
1.131 5.76106717887e-10
1.1336 -1.1326289906e-10
1.1361999999999999 -8.41756248038e-11
1.1388 -6.77980727115e-11
1.1414 6.52846443572e-10
1.144 8.36361951917e-11
1.1465999999999998 8.52784065586e-10
1.1492 3.24802407192e-10
1.1518 2.09821160446e-10
1.1543999999999999 7.16403825152e-10
1.157 2.80933942776e-10
1.1596 5.94965188228e-10
1.1622 6.85143941581e-10
1.1648 1.74468772762e-10
1.1674 2.94269719703e-10
1.17 1.24042651151e-10
1.1725999999999999 1.49392456739e-10
1.1752 3.61958685247e-10
1.1778 1.52458171088e-10
1.1804 1.14691372718e-11
1.183 3.52770701539e-10
1.1856 3.4342928501e-10
1.1882 1.27885466106e-10
1.1907999999999999 -1.2249321002e-10
1.1934 -1.76059583579e-10
1.196 -5.37074162921e-10
1.1985999999999999 -4.6404702303e-10
1.2012 -7.34205141129e-10
1.2038 -1.18382947889e-09
1.2064 -8.97096841257e-10
1.2089999999999999 -5.80168579845e-10
1.2116 -7.39219574442e-10
1.2142 -8.91117402091e-10
1.2167999999999999 -1.20754028998e-09
1.2194 -1.13467701901e-09
1.222 -1.01096442329e-09
1.2246 -7.15263626105e-10
1.2271999999999998 -1.03677866292e-09
1.2298 -9.23843002099e-10
1.2324 -7.51301465485e-10
1.2349999999999999 -3.36532801626e-10
1.2376 -6.01189098504e-10
1.2402 -2.30746324825e-10
1.2428 -4.04768218942e-10
1.2453999999999998 -4.10746103796e-10
1.248 -1.56986146305e-10
1.2506 -2.34077646155e-10
1.2531999999999999 1.955514084e-10
1.2558 -1.94664562247e-11
1.2584 4.46221282147e-10
1.261 3.02971869814e-10
1.2635999999999998 4.59249971385e-10
1.2662 6.46924291914e-10
1.2688 6.86073420297e-10
1.2713999999999999 4.68233007922e-10
1.274 1.16516485349e-09
1.2766 5.07544895001e-10
1.2792 1.40714306873e-09
1.2818 1.16616583057e-09
1.2844 1.29760646672e-09
1.287 1.40191480646e-09
1.2895999999999999 1.08923958742e-09
1.2922 1.07061159937e-09
1.2948 1.17838050429e-09
1.2973999999999999 9.35777899613e-10
1.3 7.52767403966e-10
1.3026 1.01178776468e-09
1.3052 5.16566567299e-10
1.3077999999999999 4.73382000266e-10
1.3104 3.13278292197e-10
1.313 4.46323644709e-10
1.3155999999999999 3.76168207694e-10
1.3182 1.72423325617e-10
1.3208 1.3801396137e-10
1.3234 8.87116213821e-11
1.3259999999999998 7.20721926584e-10
1.3286 -1.05089020819e-10
1.3312 -9.69544722285e-11
1.3337999999999999 -2.0617865748e-10
1.3364 -6.28258139956e-11
1.339 -2.47404763343e-10
1.3416 -2.94132718182e-10
1.3441999999999998 -5.22764720401e-10
1.3468 -2.54668730548e-10
1.3494 -5.16108933368e-10
1.3519999999999999 -3.37463390565e-10
1.3546 -5.7158877631e-10
1.3572 -5.10652187202e-10
1.3598 -8.22287793412e-10
1.3623999999999998 -4.54335680189e-10
1.365 -7.33825000765e-10
1.3676 -8.09907696464e-10
1.3701999999999999 -7.55933093899e-10
1.3728 -6.98308744163e-10
1.3754 -5.6783444613e-10
1.378 -5.21523269015e-10
1.3805999999999998 -3.06628722413e-10
1.3832 -8.34919466897e-10
1.3858 -6.24083895673e-10
1.3883999999999999 -6.60572707645e-10
1.391 -5.60450130749e-10
1.3936 5.96943328102e-11
1.3961999999999999 -5.0715476263e-10
1.3988 -1.07895448132e-09
1.4014 -7.82829134849e-10
1.404 -3.45144468561e-11
1.4065999999999999 -5.17696330249e-10
1.4092 -4.04709377122e-10
1.4118 1.07716641162e-10
1.4143999999999999 -3.82292197898e-10
1.417 7.21049261965e-12
1.4196 3.18229664842e-10
1.4222 -1.48042980652e-10
1.4247999999999998 3.67402996915e-10
1.4274 -3.4980573993e-10
1.43 4.93321605788e-10
1.4325999999999999 2.69358757521e-10
1.4352 9.34335803171e-11
1.4378 4.593172509e-10
1.4404 2.84241741255e-10
1.4429999999999998 1.10141826215e-10
1.4456 5.24654208967e-11
1.4482 8.78327965914e-11
1.4507999999999999 3.1383295962e-10
1.4534 -4.71695182913e-11
1.456 4.997950942e-10
1.4586 8.66522686938e-11
1.4611999999999998 -1.23137611219e-10
1.4638 2.36350272687e-10
1.4664 2.40216069258e-10
1.4689999999999999 6.57687654337e-11
1.4716 6.01763971986e-10
1.4742 5.95830496053e-10
1.4768 3.26746824042e-11
1.4793999999999998 7.08970215868e-10
1.482 3.67809782631e-10
1.4846 -2.61927368683e-10
1.4871999999999999 9.35944377556e-11
1.4898 3.31336513781e-10
1.4924 -6.81787959422e-11
1.4949999999999999 -9.97166516026e-11
1.4975999999999998 -8.33146884816e-11
1.5002 -4.22033297198e-10
1.5028 -3.77559761233e-10
1.5053999999999998 -2.42289965868e-10
1.508 -1.08871400784e-09
1.5106 -5.04243979904e-10
1.5131999999999999 -3.83505449619e-10
1.5158 -5.64939206527e-10
1.5184 -6.77323530596e-10
1.521 -8.26886781269e-10
1.5235999999999998 -4.53371784559e-10
1.5262 8.40102987176e-11
1.5288 -8.83161599408e-11
1.5313999999999999 3.42740058557e-10
1.534 -6.44107212011e-10
1.5366 1.1394775401e-10
1.5392 5.26956478453e-10
1.5417999999999998 2.24916599234e-10
1.5444 -3.88554327602e-11
1.547 5.30190336079e-10
1.5495999999999999 3.23200799457e-10
1.5522 6.04919447866e-10
1.5548 8.12518718973e-10
1.5574 3.9747449776e-10
1.5599999999999998 7.01023017413e-10
1.5626 5.862410557e-10
1.5652 1.72497766071e-10
1.5677999999999999 6.5282224071e-10
1.5704 8.56118509418e-10
1.573 7.82251818876e-10
1.5756 3.99125399397e-10
1.5781999999999998 3.3852010084e-10
1.5808 3.18819415313e-10
1.5834 4.78087347489e-10
1.5859999999999999 8.40933322976e-10
1.5886 7.5472383898e-10
1.5912 -1.44730727403e-10
1.5937999999999999 -6.81179505163e-12
1.5963999999999998 -2.2455778903e-10
1.599 -3.6751224286e-10
1.6016 -5.79838399517e-10
1.6041999999999998 -1.01389185936e-09
1.6068 -9.42151689998e-10
1.6094 -8.9577145701e-10
1.6119999999999999 -9.73399361115e-10
1.6146 -8.66952953871e-10
1.6172 -1.06744479922e-09
1.6198 -7.45179473682e-10
1.6223999999999998 -3.24405169394e-10
1.625 -1.01722918977e-09
1.6276 -6.51937170915e-10
1.6301999999999999 -6.88992196629e-10
1.6328 -3.6847902507e-10
1.6354 -3.19891446665e-10
1.638 -6.65454497062e-11
1.6405999999999998 -1.24304913585e-10
1.6432 -3.08223002676e-10
1.6458 -2.99839930662e-10
1.6483999999999999 -2.06044209472e-11
1.651 -3.1010372048e-10
1.6536 2.32060565208e-10
1.6562 6.80336620373e-11
1.6587999999999998 -4.57205384663e-11
1.6614 -7.66975788435e-11
1.664 -6.88413548389e-10
1.6665999999999999 -2.09225387016e-10
1.6692 -3.0057178968e-11
1.6718 -6.43429892699e-11
1.6743999999999999 -1.82476339594e-10
1.6769999999999998 -2.21719434479e-10
1.6796 -4.91169771522e-10
1.6822 -1.62113655833e-10
1.6847999999999999 4.66310767777e-10
1.6874 -6.36035113466e-11
1.69 -5.47432377207e-11
1.6925999999999999 3.64699825894e-10
1.6951999999999998 1.40609246468e-10
1.6978 6.05197225667e-10
1.7004 3.37461614208e-10
1.7029999999999998 3.59134499917e-10
1.7056 3.20210302718e-10
1.7082 -1.5232051731e-11
1.7107999999999999 -2.686229017e-10
1.7133999999999998 6.3627303426e-10
1.716 1.21395893338e-10
1.7186 7.74042385743e-10
1.7211999999999998 5.33221244936e-10
1.7238 7.68135333118e-10
1.7264 4.90054663516e-10
1.7289999999999999 3.86211951309e-10
1.7316 2.88083334965e-10
1.7342 1.14799586504e-10
1.7368 4.46176429136e-10
1.7393999999999998 1.13682868674e-10
1.742 9.57010443114e-11
1.7446 2.25063370718e-10
1.7471999999999999 -7.46700479226e-11
1.7498 -7.54788231916e-10
1.7524 -2.51880960533e-10
1.755 -4.69871919151e-10
1.7575999999999998 -2.82779577532e-10
1.7602 -3.45858897077e-10
1.7628 -3.90569798725e-10
1.7653999999999999 -4.30584679023e-10
1.768 -1.867735272e-10
1.7706 -7.64305702061e-11
1.7731999999999999 4.43377973225e-11
1.7757999999999998 7.85722042984e-11
1.7784 9.48892769914e-11
1.781 -1.12053505363e-10
1.7835999999999999 -4.89636386991e-11
1.7862 1.52824919386e-10
1.7888 1.03405811691e-10
1.7913999999999999 6.1751248559e-10
1.7939999999999998 5.69438940445e-10
1.7966 4.48959758259e-10
1.7992 7.8537421011e-10
1.8017999999999998 5.71632519097e-10
1.8044 5.46377387778e-10
1.807 2.98898905626e-10
1.8095999999999999 2.54686965961e-11
1.8121999999999998 1.87821855291e-10
1.8148 -8.31078400543e-11
1.8174 2.8518609696e-10
1.8199999999999998 2.57510235357e-10
1.8226 1.83107043417e-10
1.8252 2.96493718466e-10
1.8277999999999999 9.91663556826e-11
1.8304 -5.60748114609e-10
1.833 -6.6608629723e-10
1.8356 1.67854896649e-11
1.8381999999999998 -5.05248065608e-10
1.8408 -3.49522855103e-10
1.8434 -7.36723126948e-10
1.8459999999999999 -9.93450210984e-10
1.8486 -8.54423198859e-10
1.8512 -8.09869060703e-10
1.8538 -4.16116696655e-10
1.8563999999999998 -1.0155343233e-09
1.859 -3.35952821118e-10
1.8616 -1.8354659459e-10
1.8641999999999999 -9.26034360305e-10
1.8668 -2.80149237142e-10
1.8694 -2.24239821156e-10
1.8719999999999999 3.24570648136e-11
1.8745999999999998 -3.82797793463e-10
1.8772 -2.35323316389e-10
1.8798 1.12976905609e-10
1.8823999999999999 1.803481392e-10
1.885 -5.07271724626e-11
1.8876 -1.84391377167e-10
1.8901999999999999 2.0121038169e-10
1.8927999999999998 5.16397813399e-10
1.8954 5.33025401595e-10
1.898 4.26618296245e-10
1.9005999999999998 1.64710522998e-10
1.9032 1.78620590541e-11
1.9058 -6.10222844477e-11
1.9083999999999999 6.52552900604e-10
1.9109999999999998 1.40550793226e-10
1.9136 1.90057136695e-11
1.9162 2.23367518926e-10
1.9187999999999998 3.40909522833e-10
1.9214 1.77317854844e-10
1.924 1.2010495376e-10
1.9265999999999999 2.04445377294e-10
1.9291999999999998 1.17887852258e-10
1.9318 2.03365296825e-10
1.9344 -3.76038977734e-10
1.9369999999999998 2.46534126447e-10
1.9396 1.05362690794e-10
1.9422 2.80238054984e-10
1.9447999999999999 1.15479709129e-10
1.9474 -2.07445144396e-10
1.95 4.19571266619e-10
1.9526 2.46267672921e-10
1.9551999999999998 8.77935918409e-11
1.9578 -1.19696835776e-10
1.9604 3.82557763245e-10
1.9629999999999999 1.28268118349e-10
1.9656 4.39806857599e-10
1.9682 2.89075874349e-10
1.9707999999999999 -5.68047692218e-11
1.9733999999999998 -3.78560738312e-10
1.976 4.03700184393e-10
1.9786 2.39547048864e-10
1.9811999999999999 -2.38428166099e-10
1.9838 3.97813781916e-10
1.9864 2.35966107764e-11
1.9889999999999999 -1.27869992372e-10
1.9915999999999998 -1.80958678597e-10
1.9942 5.54970736033e-10
1.9968 3.1256242039e-10
1.9993999999999998 -9.8866401177e-11
2.002 -2.8522806339e-10
2.0046 -8.7075208155e-11
2.0072 -3.91829624302e-11
2.0098 -1.78128442552e-10
2.0124 1.79581807758e-10
2.015 2.26892615807e-10
2.0176 1.65736993574e-10
2.0202 2.87463830517e-10
2.0227999999999997 -4.57040516544e-11
2.0254 4.65077421019e-11
2.028 1.42197531527e-10
2.0305999999999997 2.71813904718e-10
2.0332 4.83247886152e-10
2.0358 8.85591600053e-10
2.0383999999999998 4.28157953536e-10
2.041 3.09376746443e-10
2.0436 5.24619014897e-10
2.0462 4.76228612101e-10
2.0488 4.40498748588e-10
2.0514 6.91228407845e-10
2.054 1.22053672724e-10
2.0566 2.62620369895e-10
2.0591999999999997 1.41023415168e-10
2.0618 2.70315769768e-10
2.0644 6.08217254339e-10
2.0669999999999997 -1.61759494688e-11
2.0696 -5.68220581698e-10
2.0722 -1.81272427624e-10
2.0747999999999998 -4.27258228797e-10
2.0774 -4.40343317365e-10
2.08 -8.05855604469e-10
2.0826 -2.7550228765e-10
2.0852 -1.1347680573e-09
2.0878 -4.13252987386e-10
2.0904 -9.42222744271e-10
2.093 -1.18302700969e-09
2.0955999999999997 -7.2719852362e-10
2.0982 -2.62827759556e-10
2.1008 -8.54618598112e-10
2.1033999999999997 -3.87197163221e-10
2.106 -4.40198544283e-10
2.1086 -3.01163538552e-10
2.1111999999999997 -2.27467183977e-10
2.1138 1.02563332827e-10
2.1164 2.67702526813e-10
2.1189999999999998 2.40291120335e-10
2.1216 2.88012946825e-10
2.1242 3.23901350185e-10
2.1268 2.14723100411e-10
2.1294 5.34092103877e-10
2.132 -2.80373724237e-10
2.1346 2.73300271303e-10
2.1372 1.13593801032e-10
2.1397999999999997 4.31455093874e-10
2.1424 1.42593506447e-10
2.145 7.73420494316e-11
2.1475999999999997 -5.42410821119e-12
2.1502 -2.36855396407e-11
2.1528 -1.42098138811e-10
2.1553999999999998 -5.77110720323e-11
2.158 -1.44098899479e-10
2.1606 -9.03528502016e-11
2.1632 -3.70252717374e-10
2.1658 -1.46065368134e-10
2.1684 1.3311418634e-10
2.171 -3.55010909558e-10
2.1736 -2.46632714251e-10
2.1761999999999997 -3.88387988437e-10
2.1788 -1.09540321258e-10
2.1814 -4.61757743153e-10
2.1839999999999997 -1.67755503933e-10
2.1866 -2.96117644294e-12
2.1892 4.52542892049e-10
2.1917999999999997 4.90444573842e-10
2.1944 5.10621989136e-10
2.197 1.60069291155e-10
