t             y
0.0 -1.4844396569e-31
0.0026 3.29135626431e-32
0.0052 4.26640784574e-31
0.0078 -2.04848463442e-31
0.0104 -1.10511590537e-30
0.013 7.86006804937e-31
0.0156 2.54797296682e-30
0.0182 -2.35957112696e-30
0.0208 -5.15164743875e-30
0.023399999999999997 5.79223054616e-30
0.026 9.00057705521e-30
0.0286 -1.17312839102e-29
0.0312 -1.31447005746e-29
0.0338 1.94016978891e-29
0.0364 1.4060829338e-29
0.039 -2.52684536487e-29
0.0416 -1.74708252261e-30
0.044199999999999996 2.3413939594e-29
0.046799999999999994 -4.85047382424e-29
0.0494 -1.29593900028e-29
0.052 1.88792328175e-28
0.054599999999999996 2.36138150111e-29
0.0572 -5.0806744527e-28
0.0598 -1.74017989941e-28
0.0624 1.11111193315e-27
0.065 7.66418621358e-28
0.0676 -2.00712098787e-27
0.0702 -2.3774023975e-27
0.0728 2.8293397701e-27
0.0754 5.80853691954e-27
0.078 -2.37177040056e-27
0.08059999999999999 -1.16277511947e-26
0.0832 -1.84049126242e-27
0.0858 1.90021246258e-26
0.08839999999999999 1.33191090348e-26
0.091 -2.38899807503e-26
0.09359999999999999 -3.47317368235e-26
0.0962 1.76983255202e-26
0.0988 6.36875511955e-26
0.10139999999999999 1.11339026976e-26
0.104 -8.73946456382e-26
0.1066 -6.98913505694e-26
0.10919999999999999 8.09130686181e-26
0.1118 1.48985601763e-25
0.1144 -1.6200971996e-26
0.11699999999999999 -2.11721342972e-25
0.1196 -1.14889455717e-25
0.12219999999999999 2.01525512988e-25
0.1248 2.74940360094e-25
0.12739999999999999 -7.75157898259e-26
0.13 -3.81469024203e-25
0.1326 -1.37103680201e-25
0.1352 3.59260962696e-25
0.1378 3.46619318778e-25
0.1404 -2.21538766242e-25
0.143 -4.66855476496e-25
0.1456 8.14326814356e-26
0.1482 5.61757760673e-25
0.1508 9.48079844839e-27
0.15339999999999998 -8.41018810552e-25
0.156 -3.16718581546e-25
0.1586 1.31355832569e-24
0.16119999999999998 1.38740359503e-24
0.1638 -1.25661282353e-24
0.1664 -3.30766379888e-24
0.16899999999999998 -7.20364852378e-25
0.1716 4.56502209596e-24
0.1742 5.16810310256e-24
0.17679999999999998 -2.06507928883e-24
0.1794 -9.42888757979e-24
0.182 -5.99878546867e-24
0.1846 7.3964718656e-24
0.18719999999999998 1.54715313482e-23
0.1898 5.31887572079e-24
0.1924 -1.53342316854e-23
0.19499999999999998 -2.26816569131e-23
0.1976 -3.38725118674e-24
0.2002 2.60272854319e-23
0.20279999999999998 3.22210930935e-23
0.2054 1.07652613406e-24
0.208 -4.08467632885e-23
0.21059999999999998 -4.68676652615e-23
0.2132 1.22111960482e-24
0.2158 6.36635236756e-23
0.21839999999999998 7.05227008009e-23
0.221 -5.84437620166e-24
0.2236 -1.01637760418e-22
0.22619999999999998 -1.05359126542e-22
0.2288 2.03785112359e-23
0.2314 1.62784868293e-22
0.23399999999999999 1.48020762161e-22
0.23659999999999998 -5.6444651221e-23
0.2392 -2.52019677932e-22
0.2418 -1.89907521802e-22
0.24439999999999998 1.25808193497e-22
0.247 3.70739078982e-22
0.2496 2.22603067398e-22
0.2522 -2.36619295527e-22
0.25479999999999997 -5.24120700042e-22
0.25739999999999996 -2.48894930467e-22
0.26 3.98358752727e-22
0.2626 7.36965621151e-22
0.2652 2.8372496959e-22
0.2678 -6.31733343443e-22
0.2704 -1.05270991215e-21
0.27299999999999996 -3.5327902493e-22
0.2756 9.54132641741e-22
0.2782 1.52352431471e-21
0.2808 5.09434811046e-22
0.2834 -1.34776055144e-21
0.286 -2.18612950879e-21
0.28859999999999997 -8.51832856629e-22
0.2912 1.69641394846e-21
0.2938 3.03356150607e-21
0.2964 1.56006768398e-21
0.299 -1.75654630353e-21
0.3016 -3.99063916121e-21
0.30419999999999997 -2.82081129876e-21
0.30679999999999996 1.20329071096e-21
0.3094 4.79735028477e-21
0.312 4.61784886068e-21
0.3146 3.11074436386e-22
0.3172 -4.85699129941e-21
0.3198 -6.55638216911e-21
0.32239999999999996 -3.00470651401e-21
0.325 3.40244589102e-21
0.3276 7.77228920195e-21
0.3302 6.4439243799e-21
0.3328 -2.83573912193e-23
0.3354 -6.96642787722e-21
0.33799999999999997 -8.99803516043e-21
0.34059999999999996 -4.45014122266e-21
0.3432 3.09127593305e-21
0.3458 7.83949116437e-21
0.3484 6.98248358215e-21
0.351 2.9357647662e-21
0.35359999999999997 -7.8528629247e-23
0.35619999999999996 -1.77321734522e-21
0.3588 -6.38479712197e-21
0.3614 -1.48494752707e-20
0.364 -1.73950137459e-20
0.3666 -8.67293621604e-22
0.3692 3.1023764303e-20
0.37179999999999996 4.99547587424e-20
0.37439999999999996 2.69800337174e-20
0.377 -3.2090546181e-20
0.3796 -8.18133324603e-20
0.3822 -7.37322431648e-20
0.3848 -1.32360530236e-21
0.38739999999999997 8.74216170134e-20
0.38999999999999996 1.22961535429e-19
0.3926 6.96260152065e-20
0.3952 -4.15166699267e-20
0.3978 -1.32259045514e-19
0.4004 -1.3571386874e-19
0.40299999999999997 -4.90656397503e-20
0.40559999999999996 6.42536839231e-20
